item_id:token	item_name:token_seq	address:token_seq	city:token_seq	state:token	postal_code:token	latitude:float	longitude:float	item_stars:float	item_review_count:float	is_open:float	categories:token_seq
-av1lZI1JDY_RZN2eTMnWg	Salad King Restaurant	340 Yonge Street	Toronto	ON	M5B 1R8	43.6576479	-79.3817284	3.5	948	1	Thai, Restaurants
8K3CRM4COa0SSBEvli0fJQ	Paymons Mediterranean Cafe & Hookah Lounge	8380 W Sahara Ave	Las Vegas	NV	89117	36.1448066	-115.2739885	3.5	599	1	Grocery, Mediterranean, Vegetarian, Nightlife, Greek, Middle Eastern, Restaurants, Food, Hookah Bars, Bars
mG71gQ5HWl7ut9OCN6NJKA	360 Restaurant	CN Tower, 301 Front Street W	Toronto	ON	M5V 2T6	43.6427680935	-79.3870997429	3.5	859	1	American (New), Canadian (New), Restaurants, Vegetarian
UFthIIorkchiGj_5ThZ1Uw	Rainforest Cafe	3717 S Las Vegas Blvd	Las Vegas	NV	89109	36.1088741512	-115.171956647	3.0	335	1	American (Traditional), Cafes, Restaurants, Event Planning & Services, Party & Event Planning
eaiv4-X0JhNGP_2UmFmhGw	L & L Hawaiian Barbecue	687 N Stephanie St	Henderson	NV	89014	36.0670394389	-115.0467090053	2.5	121	1	Restaurants, Hawaiian, Barbeque
ii8sAGBexBOJoYRFafF9XQ	Paris Las Vegas	3655 Las Vegas Blvd S	Las Vegas	NV	89109	36.1125414	-115.1706705	3.0	2835	1	Restaurants, Hotels & Travel, Event Planning & Services, Arts & Entertainment, Casinos, Hotels
jBs2HmEOkqCvdHNnw3N-og	Red Robin Gourmet Burgers and Brews	7860 W. Tropical Parkway	Las Vegas	NV	89149	36.27143	-115.2664871	3.0	426	1	Sandwiches, American (Traditional), Restaurants, Burgers
cVtpNvkn5e6DZ1HEZSSGTA	Le Bremner	361 Rue Saint-Paul Est	Montréal	QC	H2Y 1H3	45.5094072	-73.5517341	4.5	216	1	Seafood, Restaurants
UYh1N1xQhOh-a7nX92xPzQ	Brio Tuscan Grille	6653 Las Vegas Blvd	Las Vegas	NV	89119	36.0681523873	-115.1759299115	4.0	1388	1	Cocktail Bars, Gluten-Free, Bars, Pizza, Tuscan, Nightlife, Restaurants, Italian
0pIhgokp0NeM9h8oQQULOg	Trader Joe's	7575 W Washington	Las Vegas	NV	89128	36.1805335	-115.2577339	4.5	220	1	Shopping, Specialty Food, Flowers & Gifts, Food, Beer, Wine & Spirits, Florists, Grocery
ePjHWTk1AzpYbuh4lFzhxg	Moroccan Paradise	1212 E Apache Blvd	Tempe	AZ	85281	33.4152426	-111.9196665	4.0	143	0	Bars, Salad, Mediterranean, Hookah Bars, Restaurants, Arabian, Nightlife, Moroccan, Burgers, Buffets, Sandwiches, Halal
GphWJgfK5nrLuBdOljrqKw	Fujo	301 S College St, Ste 100	Charlotte	NC	28202	35.2235104	-80.8441795	3.5	156	1	Soup, Noodles, Sushi Bars, Chinese, Restaurants, Asian Fusion
PglC8rgguMIlT621p1BLdQ	Yum Cha	4945 W Tropicana Ave	Las Vegas	NV	89103	36.0997018912	-115.2084732056	4.0	1336	1	Hot Pot, Cantonese, Restaurants, Dim Sum, Chinese, Specialty Food, Food
momjERcb6G6ienrfPuNArw	Pho Da Lat	7707 S Kyrene Rd	Tempe	AZ	85284	33.3479984	-111.9450763	3.5	371	1	Restaurants, Vietnamese, Thai
zEaGcSVPDQipnRdEZp-F6g	Dom DeMarco's Pizzeria & Bar	9785 W Charleston Blvd	Las Vegas	NV	89117	36.1578224556	-115.3112018601	4.0	716	1	Food, Pizza, Nightlife, Wine Bars, Restaurants, Bars, Italian
5zjYrtSK1NdVoWNmo96rYA	Bravo! Cucina Italiana	9824 Rea Rd	Charlotte	NC	28277	35.034313	-80.806325	3.5	123	0	Food, Nightlife, Desserts, Bars, Wine Bars, Restaurants, Italian
Dpl8d6eXq-YnF5zEV1cwMw	Poop Cafe	706 Bloor Street W	Toronto	ON	M6G 1L4	43.6642887479	-79.4179402061	3.0	231	1	Cafes, Desserts, Restaurants, Food, Ice Cream & Frozen Yogurt, Korean
-rhH9sL3XGFpoJXcxUpEWA	Zinburger	2502 E Camelback Rd, Ste 127	Phoenix	AZ	85016	33.510325972	-112.0281397649	4.0	839	1	Bars, Nightlife, Cocktail Bars, American (New), Burgers, Restaurants
S37sKRRfkhFZRpxaYzWo_A	China Magic Noodle House	2015 N Dobson Rd, Ste 2	Chandler	AZ	85224	33.3355999912	-111.8739256735	4.0	616	1	Noodles, Specialty Food, Donuts, Food, Restaurants, Ethnic Food, Chinese
TT4XW2WMG0PNyUIFBIINuA	Marquee Theatre	730 N Mill Ave	Tempe	AZ	85281	33.4369422	-111.944005	2.5	379	1	Nightlife, Music Venues, Arts & Entertainment, Cinema, Performing Arts
DESv2ys6SjBKA4SyDtJvxw	Ferraro's Italian Restaurant & Wine Bar	4480 Paradise Rd	Las Vegas	NV	89169	36.1091983422	-115.1519553743	4.5	1157	1	Wine Bars, Nightlife, Bars, Food, Lounges, Italian, Restaurants
DuNqApk82hjSeF2bJtlZtg	Blue Sky Airport Parking	3025 S 48th St	Phoenix	AZ	85040	33.420482	-111.979778	4.5	240	1	Automotive, Parking
t7jfo2Txq8CPqPz6F2KDBw	Mom's Fixins	15226 W Bell Rd, Ste 100	Surprise	AZ	85374	33.638994	-112.388262	4.0	236	0	Food, Desserts, Southern, Salad, Restaurants
WKWxHzaMC2ZXCaGBscLppA	Claim Jumper Restaurant & Saloon	3063 W Agua Fria Fwy	Phoenix	AZ	85027	33.667839	-112.125478	3.0	276	1	Steakhouses, American (Traditional), Restaurants, Seafood, Nightlife, Bars
pPNcs_59jNiQSs0Yq13bGw	Friday's Front Row Sports Grill	401 E Jefferson St	Phoenix	AZ	85004	33.4455155	-112.0666397	3.0	149	1	American (Traditional), Restaurants
y1eeVRfJa22CCpUCeNfrSw	Basil Thai Cuisine	210 N Church St	Charlotte	NC	28202	35.2288861	-80.8426659	3.5	586	1	Seafood, Taiwanese, Thai, Restaurants, Vegetarian
JogUSDKa1xyG3lLEmD4Xjg	Fiamma	2418 Park Rd	Charlotte	NC	28263	35.1976211	-80.8522725	4.0	293	1	Restaurants, Italian, Food
odVKlMYqb4FHJXManv-VRA	Grabbagreen	15689 N Hayden Rd	Scottsdale	AZ	85260	33.6281331589	-111.8918254381	3.5	276	0	Asian Fusion, Vegetarian, Food, Mediterranean, Juice Bars & Smoothies, Acai Bowls, Gluten-Free, Restaurants, Health Markets, Breakfast & Brunch, Specialty Food
dztcNrIVDg6D-6sFOOofDA	Sunflour Baking Company	220 East Blvd	Charlotte	NC	28203	35.2109428	-80.8571737	4.0	163	1	Breakfast & Brunch, Cafes, Restaurants, Food, Bakeries, Sandwiches
y32M2Hkr7GsUqGG6KwOhZw	KINKA IZAKAYA MONTREAL	1624 Rue Sainte-Catherine Ouest	Montréal	QC	H3H 2S7	45.4939720356	-73.5788095157	4.0	322	1	Tapas\/Small Plates, Tapas Bars, Restaurants, Bars, Pubs, Japanese, Nightlife
h8cJUgjj9KxxJoj62fHWRA	Malabar	214 N Tryon St, Ste 3	Charlotte	NC	28202	35.2279985	-80.8413468	4.0	223	1	Spanish, Restaurants
UYZ_LzFRuWTv__VsXUXhsg	AMC Ahwatukee 24	4915 East Ray Road	Phoenix	AZ	85044	33.3167894	-111.9773681	2.5	204	1	Arts & Entertainment, Cinema
S1N5-ZXwR4fUIPs6dLnBYQ	Hue-Thai	5115 Spring Mountain Rd, Ste 223	Las Vegas	NV	89146	36.125587	-115.211199	3.5	353	1	Sandwiches, Thai, Vietnamese, French, Chinese, Restaurants, Asian Fusion
RNO7SRmfVi0CyXjtPhXELg	Mellow Mushroom	2820 Selwyn Ave, Ste 100	Charlotte	NC	28209	35.1745897432	-80.8400290338	3.5	194	1	Sports Bars, Nightlife, Bars, Sandwiches, Gluten-Free, Pizza, Restaurants
SkSkWld_ijmWVEDo9_ztKw	Bistro Pizza	55 S Gibson Rd, Ste 112	Henderson	NV	89012	36.0302581787	-115.0304641724	4.5	583	1	Sandwiches, Restaurants, Pizza, Italian
mOMeDQB8NjdBTTzKtikAYg	The Roasting Company	1521 Montford Dr	Charlotte	NC	28209	35.1708168	-80.8498426	4.0	327	1	Chicken Wings, Southern, Mexican, Tex-Mex, Restaurants
7DjrTaEIa-7x3o-Trp2Htw	Blue Star Diner	809 1st Ave NE	Calgary	AB	T2E	51.0530973	-114.044847	4.5	209	1	Restaurants, Diners, Breakfast & Brunch
vjhB95c5nOXflNoyq_jKzw	Nacho Daddy Henderson	9925 S Eastern Ave	Las Vegas	NV	89183	36.009253	-115.1169844	3.5	635	0	Mexican, Restaurants, American (New), Sports Bars, Food, Pubs, Breakfast & Brunch, American (Traditional), Bars, Nightlife
5PP6BwtNYlPARHApB9lzcQ	Blue Ox Tavern	5825 W Sahara Ave, Ste A	Las Vegas	NV	89146	36.142636	-115.2217	4.5	136	1	Bars, Breakfast & Brunch, Nightlife, Restaurants, Lounges, Sports Bars, American (Traditional), Food, Pubs, Beer, Wine & Spirits
SurnOSM2bVVN4-Js3G23RQ	House of Tricks	114 E 7th St	Tempe	AZ	85281	33.4235148	-111.9374375	4.0	1200	1	Bars, Nightlife, French, Wine Bars, Restaurants, Real Estate, Home Services, American (New)
Ycn-l-X6joxbVQzgxjXpRQ	Hyatt Regency Scottsdale Resort & Spa at Gainey Ranch	7500 E Doubletree Ranch Rd	Scottsdale	AZ	85258	33.5666604	-111.9185781	4.0	529	1	Restaurants, Resorts, Hotels & Travel, Hotels, Event Planning & Services, Venues & Event Spaces
hDlRzzxfVkVNjnveJ8sLmg	Rainbow Club & Casino	122 S Water St	Henderson	NV	89015	36.0326281	-114.9836672	4.0	211	1	American (New), Arts & Entertainment, Restaurants, Casinos
2Gh1Etnpn_BDy72hOXmCtg	Pho Viet Vietnamese Restaurant	4232 W Bell Rd	Glendale	AZ	85308	33.6400698	-112.1498222	4.0	571	1	Restaurants, Vietnamese, Ethnic Food, Specialty Food, Soup, Food
6BC87j5FxoIwa-atC77WYQ	Tabülè Middle Eastern Cuisine	810 Queen Street  E	Toronto	ON	M4M 1H7	43.659652	-79.346481	4.0	183	1	Middle Eastern, Restaurants
MGCwVAFyZBzbrX8meNZ4cA	Polished Nail Bar	2041-F South Blvd	Charlotte	NC	28203	35.2085937	-80.8596598	3.0	211	0	Nail Salons, Beauty & Spas
bS9FdoDvInQe9J48wNFCcA	Karsen's Grill	7246 E 1st St, Ste 101	Scottsdale	AZ	85251	33.492406	-111.924962	4.5	269	1	American (New), American (Traditional), Salad, Bars, Restaurants, Nightlife
IbsRfrHGK4g5OQd_KFtdkQ	Red's Bar & Grill	451 N Old Litchfield Rd	Litchfield Park	AZ	85340	33.4985281433	-112.3578690737	3.5	211	1	American (Traditional), Breakfast & Brunch, Restaurants, Resorts, Hotels & Travel
fOnpoMXToa5Qiyg95E6ENg	Mike and Ronda's The Place	5171 W Bell Rd	Glendale	AZ	85308	33.6386733386	-112.1709837877	4.0	794	1	Restaurants, Breakfast & Brunch, American (Traditional), Diners
HK2Ki-PvnNN-YMTlX1uSVA	808 Hawaii Mixed Plate	775 W Craig Rd, Ste 148	North Las Vegas	NV	89032	36.237945	-115.1523117	4.0	440	0	Restaurants, Hawaiian
dNDAdeE8olF4eZaslNtBZw	Manny's Mexican Restaurant	12345 W Indian School Rd	Avondale	AZ	85392	33.4928948	-112.3242313	2.5	135	0	American (Traditional), Mexican, Restaurants
7yIHC8KsR5OaE_7MgEBVhw	North Italia	15024 N Scottsdale Rd	Scottsdale	AZ	85254	33.6239855633	-111.9291552066	4.0	827	1	Vegan, Event Planning & Services, Restaurants, Pizza, Venues & Event Spaces, Gluten-Free, Italian
dm6sO_Y8JdKTE1ZM955yug	Chada Thai & Wine	3400 S Jones Blvd, Ste 11A	Las Vegas	NV	89146	36.1273748593	-115.2241710499	4.5	464	0	Restaurants, Wine Bars, Thai, Nightlife, Bars
2IIqWeO5yd1VDrhGgZNuzQ	America's Taco Shop	3235 W Ray Rd, Ste 1	Chandler	AZ	85226	33.319681	-111.8978018	3.5	113	0	Nightlife, Bars, Mexican, Restaurants, Beer, Wine & Spirits, Food
l8tSrCIwIyRMBHUiZ9By4A	Islands Restaurant	21001 N Tatum Blvd, Ste 36-1160	Phoenix	AZ	85050	33.6756799065	-111.9720205169	4.0	252	1	Sports Bars, Restaurants, American (Traditional), Nightlife, Burgers, Bars
nfdNvM0HFCDmnJ5eHMnuNg	Miracle Mile Delicatessen	1949 E Camelback Rd, Ste 160	Phoenix	AZ	85016	33.507557	-112.040116	4.0	144	0	Restaurants, Breakfast & Brunch, Sandwiches, Food, Desserts, Delis
xjmj7drN7tMeS5SO3rqwag	Biscuits Cafe	13752 West Bell Rd	Surprise	AZ	85374	33.6413809	-112.3557351	3.5	304	1	American (Traditional), Burgers, Restaurants, Cafes, Breakfast & Brunch
HqlzinXIqYe7aDexEDwSBA	Angry Crab Shack	310 N Litchfield Rd	Goodyear	AZ	85338	33.450291	-112.358823	4.0	426	1	Seafood, Barbeque, Restaurants, Cajun\/Creole, Southern
yA6dKNm_zl1ucZCnwW8ZCg	Italian Grotto	3915 N Scottsdale Rd	Scottsdale	AZ	85251	33.4929188	-111.9258903	2.5	681	0	Local Flavor, Seafood, Restaurants, Steakhouses, Italian
VhQXJteVrG3L-wq8HlYFqw	The Ace	231A Roncesvalles Avenue	Toronto	ON	M6R 2L6	43.6461438	-79.4488097	4.0	181	1	Breakfast & Brunch, Diners, Comfort Food, British, Canadian (New), Restaurants
I6qFvR-jVDGqDD_iVG38ng	Jenni Pho Grill	4480 W Spring Mountain Rd	Las Vegas	NV	89102	36.1264280647	-115.2013077572	3.0	244	0	Food, Local Flavor, Vietnamese, Restaurants
UY13CTgUqriT-fMxT2APLw	Khai Hoàn Restaurant	1537 E Apache Blvd	Tempe	AZ	85281	33.4142116	-111.9126567	4.5	484	1	Korean, Vietnamese, Restaurants
HUYEadSbGSQNHXFmT2Ujjw	Manpuku Japanese Eatery	105 McCaul Street, Unit 29-31	Toronto	ON	M5T 2X4	43.6536651	-79.3908802	4.0	464	1	Restaurants, Japanese, Noodles
hIgGkG1JnHX4xmVuOgegDw	Forefathers Gourmet Cheesesteaks & Fries	8707 S Priest Dr, Ste 101	Tempe	AZ	85284	33.3356326	-111.962543	4.5	516	1	Restaurants, Sandwiches, Cheesesteaks, Food, Desserts
8nmjvYX4N67cxOsGfbEgjg	Studio Movie Grill	210 E Trade St, Ste D-290	Charlotte	NC	28202	35.225378	-80.841961	2.0	505	1	Cinema, Arts & Entertainment, American (New), Nightlife, Bars, Restaurants, American (Traditional)
O66Zy8Y13VBm72ZDhS4fIg	Sassafraz	100 Cumberland Street	Toronto	ON	M5R 1A6	43.6702957	-79.3910686	3.5	363	1	American (New), Restaurants, Venues & Event Spaces, Party & Event Planning, Caterers, Wedding Planning, Event Planning & Services, French
a3APDveO8DSEIp7o1f24hw	Zoozacrackers Deli	3131 Las Vegas Blvd S	Las Vegas	NV	89109	36.1265953	-115.1653652	3.5	279	0	Sandwiches, Burgers, Restaurants, Delis
dd3GZs6zW2t7BM0cbxAzvg	La Palette	492 Queen Street W	Toronto	ON	M5V 2B3	43.6479719	-79.4010113	4.0	228	1	Restaurants, French, Nightlife, Desserts, Beer, Wine & Spirits, Bars, Food
f30-DOoIxvoV9btiDvKMTw	Joe's Midnight Run	6101 N 7th St	Phoenix	AZ	85014	33.5256639475	-112.0648226103	4.0	392	0	Restaurants, Nightlife, American (New), Bars
6hL5p4GvffZspZaU1vVnMg	107 SkyLounge	2000 S Las Vegas Blvd	Las Vegas	NV	89104	36.1473845	-115.1566778	4.0	488	1	Arts & Entertainment, Bars, Jazz & Blues, Lounges, Nightlife
pgomg_u3H2RtEVUYUcngXQ	Pancho's Bakery	214 Augusta Ave	Toronto	ON	M5T	43.6547751	-79.4022052	4.0	168	1	Desserts, Food Trucks, Bakeries, Food
deL9fV4Jw3XhS0WqGRKgiA	Chicago Brewing Company	202 Fremont St	Las Vegas	NV	89101	36.1701440483	-115.1433690353	4.0	299	1	Breweries, Food, Pizza, Restaurants, Bars, Nightlife
OY0-hYJ2q6WiAqhYnCZZ0w	Brat Haus	3622 N Scottsdale Rd	Scottsdale	AZ	85251	33.490031	-111.926283	4.0	772	1	Restaurants, Food, American (Traditional), Beer Gardens, Bars, Beer, Wine & Spirits, Pubs, Nightlife, Belgian, German
eOl6WS3oAjtGZpcXfv8tlA	Thai Rama	2040 W Chandler Blvd	Chandler	AZ	85224	33.306653	-111.877875	3.5	321	1	Restaurants, Thai
UMqfeCItzQ2glr4d9apGlA	Sunrise Coffee	3130 E Sunset Rd, Ste A	Las Vegas	NV	89120	36.0719274658	-115.1070339563	4.5	1253	1	Coffee Roasteries, Restaurants, Bakeries, Tea Rooms, Coffee & Tea, Food, Cafes, Vegetarian, Vegan
Ac-DbrST8bF9Cpge5D9_Cg	Pho Kim 88	4100 Library Rd	Pittsburgh	PA	15234	40.3606177	-80.0291028	4.0	167	1	Restaurants, Vietnamese
zqNgwQjj0_XAll-neGikIw	Merci French Cafe & Patisserie	7620 E Indian School Rd	Scottsdale	AZ	85251	33.49664	-111.916218	4.0	378	1	Cafes, French, Restaurants, Breakfast & Brunch
ObOI8Vopk60YlPA32AQDBg	Findlay Kia	5325 W Sahara Ave	Las Vegas	NV	89146	36.1436064	-115.2138797	3.5	217	1	Automotive, Car Dealers, Auto Repair, Auto Parts & Supplies
fzRxHv7XnnDqTmX25tVbJg	Taco Mac	4626 Piedmont Row Dr, Bldg E Ste 115	Charlotte	NC	28210	35.152861	-80.8398047	2.5	358	0	Chicken Wings, American (New), Nightlife, Sports Bars, Bars, American (Traditional), Restaurants
ng8vj7q4kFt7d4Ud4lBhHQ	Sushi Eye	4855 E Warner Rd, Ste A29	Phoenix	AZ	85044	33.3306902	-111.9785992	3.5	188	0	Sushi Bars, Restaurants
7JVmDCwUVBs4UobLv01hLw	The Best Detail	4970 Arville St, Ste 103	Las Vegas	NV	89118	36.0995933	-115.1986828	4.5	162	1	Automotive, Home Services, Auto Detailing, Car Window Tinting, Home Window Tinting, Car Wash, Auto Glass Services
SmkYLXEYhzwUZdS6TAevHg	Butcher and the Rye	212 6th St	Pittsburgh	PA	15222	40.442334	-80.002066	4.5	974	1	Butcher, American (New), Nightlife, Cocktail Bars, Restaurants, Bars, Food
a2NSxkmX0_eqvdwJ2rjPVg	Jade Palace	9160 E Shea Blvd, Ste 101	Scottsdale	AZ	85260	33.583767	-111.883734	3.5	296	1	Restaurants, Chinese
pzeb5vd0yC2yUKaRDyBrQg	What A Bagel - Spadina	130 Spadina Avenue, Unit 102A	Toronto	ON	M5V 2L4	43.6471114738	-79.3958801811	3.0	186	1	Bagels, Food, Restaurants, Breakfast & Brunch, Bakeries
QYIhMNwxXejDoCr-F1BxDg	Thai Basil	403 W University Dr	Tempe	AZ	85281	33.4215393	-111.9447821	4.0	447	1	Soup, Thai, Delis, Noodles, Restaurants
wV6Nle04jS8I40tUHPUiiQ	Humble Pie	3890 W Happy Valley Rd	Glendale	AZ	85310	33.7138507099	-112.1433457557	3.5	153	1	Italian, Pizza, Restaurants
VMXl3Dm1Nwvgwo1PVYTXbg	Gold Spike	217 Las Vegas Blvd N	Las Vegas	NV	89101	36.1713078	-115.1402675	4.0	856	1	Dance Clubs, Bars, Nightlife, Lounges, Cafes, Restaurants
lsLelczQjIZLHVt2-e44lA	S+O Restaurant	Downtown Grand, 206 N 3rd St	Las Vegas	NV	89101	36.1718091	-115.1415023	3.0	142	0	American (Traditional), Restaurants, American (New)
IMu-TDHot24Y0X7ESLxHyA	Macayo's Mexican Food	6012 W Bell Rd	Glendale	AZ	85308	33.6392207	-112.188989	3.0	271	1	Restaurants, Mexican
LShiV3c0yVTjuXe3tqexUA	US Post Office	1611 Spring Gate Ln	Las Vegas	NV	89134	36.1882495467	-115.3066440825	2.0	165	1	Local Services, Public Services & Government, Post Offices, Shipping Centers
R1jJQi2yR44D_2ileqr8kA	Living Kitchen	2000 S Blvd, Ste 300	Charlotte	NC	28203	35.2090265771	-80.8611555105	4.5	502	1	Vegan, Live\/Raw Food, Restaurants, Vegetarian
bpRo8L8dkhgbJhdIKa9mwA	STK Las Vegas	3708 Las Vegas Blvd S, Level 3, Boulevard Tower	Las Vegas	NV	89109	36.1099462	-115.1753911	4.0	1813	1	Steakhouses, Nightlife, Bars, Restaurants, American (New), Cocktail Bars
ejKXczjEkm1gzyRdblQm8w	Fresh on Spadina	147 Spadina Avenue	Toronto	ON	M5V 2L7	43.6480901	-79.3956953	4.0	386	1	Health Markets, Specialty Food, Restaurants, Burgers, Mexican, Food, Vegan, Vegetarian, Juice Bars & Smoothies
LNGBEEelQx4zbfWnlc66cw	Studio B Buffet	12300 Las Vegas Blvd S	Henderson	NV	89044	35.9650723	-115.1679801	4.0	2456	1	Desserts, Seafood, Specialty Food, Food, Restaurants, Buffets
qE7fsNN6JR4QirojnMJVCQ	Life is Beautiful Festival	425 Fremont St	Las Vegas	NV	89101	36.1693227	-115.1413073	4.5	154	1	Music Venues, Local Flavor, Festivals, Nightlife, Arts & Entertainment
vJvEKFtQ8Am95tWEkiwOGA	King's Fish House - Tempe	35 S McClintock Dr	Tempe	AZ	85281	33.4324502274	-111.9060468071	4.0	596	1	Restaurants, Seafood
qSa3L7cy8Gju4ZLs50ycag	Captain Steve's	1975 Hwy 21 Bypass	Fort Mill	SC	29715	35.0574371162	-80.9385752678	3.5	238	1	Seafood, Restaurants, American (Traditional)
fGdUxfeEWp9pn2sAa9rv2w	Roselle	362 King Street E	Toronto	ON	M5A 1K9	43.6535432	-79.3620478	4.5	210	1	Food, Specialty Food, Bakeries, Patisserie\/Cake Shop, Desserts, Coffee & Tea, Ice Cream & Frozen Yogurt
9eu2lQMROTKdrPyGkwZLYw	Soco Kitchen and Bar	75 Lower Simcoe Street	Toronto	ON	M5J 3A6	43.6426531323	-79.383846535	3.5	198	1	Bars, Cocktail Bars, Mediterranean, Restaurants, Sports Bars, Canadian (New), Nightlife
kmOeRAvOL1oR6Z-4Ggdx6w	Charcut Roast House	101-899 Centre Street S	Calgary	AB	T2G 1B8	51.0447273742	-114.0633697282	4.0	328	1	Restaurants, Steakhouses
ziJsGjXvidzZWC1I0-SOSg	Habitat Restaurant	510 Market St	Pittsburgh	PA	15222	40.441487	-80.0016733	3.5	150	0	American (New), Restaurants, Asian Fusion
Nrk1AJwGbvyY9M0zZVU4Tw	Miki Nail Bar	3330 S Hualapai Way, Ste 120	Las Vegas	NV	89117	36.1293153142	-115.3146761447	4.5	323	1	Waxing, Eyelash Service, Hair Removal, Beauty & Spas, Nail Salons
W07TY9cx2ZpDQyAn0ynMQg	La Dolce Vita	12112 Mayfield Rd	Cleveland	OH	44106	41.5084617	-81.5981147	3.5	249	1	Nightlife, Italian, Event Planning & Services, Bars, Venues & Event Spaces, Restaurants
rCoAHVl3tXXAE_Kl4MVgWg	Thai Basil	3110 N Central Ave	Phoenix	AZ	85012	33.4834351459	-112.0751468806	3.5	246	1	Chinese, Restaurants, Thai
9NaZIhfRPkxRJn1eA9zrTA	Saddle Mountain Brewing Company	15651 W Roosevelt St	Goodyear	AZ	85338	33.4565678849	-112.3955378188	4.0	616	1	American (Traditional), Gastropubs, Bars, Nightlife, Food, Restaurants, Breweries
IDIjbLpatjS3gSnliPxtoA	Sugar Creek Brewing Company	215 Southside Dr	Charlotte	NC	28217	35.1854481	-80.8809945	4.5	202	1	Food, Venues & Event Spaces, Breweries, Event Planning & Services, Brewpubs
E9IPxXY6pS2gTW2FBkAJmg	The Duce	525 S Central Ave	Phoenix	AZ	85004	33.4424485	-112.0734862	3.5	824	1	Lounges, Restaurants, Nightlife, Bars, Local Flavor, Venues & Event Spaces, Sandwiches, American (New), Event Planning & Services
eZaCQPZYmETSNiHRagNu2g	Wanda's Pie In The Sky	287 Augusta Avenue	Toronto	ON	M5T 2M2	43.6560323	-79.4024339	3.5	303	1	Food, Bakeries, Desserts, Coffee & Tea
AkpuhGyLAxhD_sLMQv3kOg	Kai	5594 W Wild Horse Pass Blvd	Phoenix	AZ	85226	33.2678103	-111.9784795	4.5	265	1	Day Spas, American (New), Event Planning & Services, Beauty & Spas, Hotels, Hotels & Travel, Latin American, Restaurants, Sandwiches, Breakfast & Brunch
YfeTH4jtz_gpWz0QRYJFnQ	Sugar Marmalade	3255 Highway 7, Unit 19-20	Markham	ON	L3R 3P9	43.848596	-79.348161	3.5	155	1	Desserts, Food, Chinese, Restaurants, Taiwanese
-o082vExIs0VVNSuZmiTQA	Frank & Lupe's Old Mexico	4121 N Marshall Way	Scottsdale	AZ	85251	33.4952592972	-111.9288052676	3.0	625	1	Mexican, Restaurants
w-As0KSwy8pqMClOea-NLQ	The Mob Museum	300 Stewart Ave	Las Vegas	NV	89101	36.1728147	-115.1412426	4.5	1173	1	Arts & Entertainment, Museums
kVEjTbR6rJgfTnq_h7kLPA	Erie Island Coffee Company	2057 E 4th St	Cleveland	OH	44115	41.498615	-81.6898719	4.0	151	1	Coffee & Tea, Food
lVVJMvqu4LXL5rBqjO6eqg	Tofu Village - House of Soon Tofu	681 Bloor Street W	Toronto	ON	M6G 4B9	43.6638449	-79.4166687	4.0	188	1	Restaurants, Korean
ALn_0f-Usn3n0a9WBcjhhg	Hanny's	40 N 1st St	Phoenix	AZ	85004	33.449228	-112.072853	3.5	884	1	Cocktail Bars, Lounges, Nightlife, Pizza, Bars, Restaurants
R9gRb3T8t-eIKlOtMPShuA	Udon Monzo	3889 Spring Mountain Rd	Las Vegas	NV	89102	36.1260216	-115.1916914	4.5	339	0	Restaurants, Japanese
s2gjJKptpkmwSXYRtfptZQ	Whiskey Rose Bar & Grill	6751 N Sunset Blvd, Ste E-110	Glendale	AZ	85305	33.533366039	-112.2618457502	3.0	333	1	Restaurants, Karaoke, Bars, Country Dance Halls, American (New), American (Traditional), Nightlife
bgvm73MMjC2f5qo_RgXOXg	Halcyon	500 S Tryon St	Charlotte	NC	28202	35.224421	-80.848247	4.0	307	1	Burgers, Cocktail Bars, American (New), Nightlife, Modern European, Restaurants, Tapas\/Small Plates, Diners, Bars
KyUFj09bfowyddCuOTP4mg	Little Saigon	7016 N 57th Ave	Glendale	AZ	85301	33.5391207	-112.1815141	4.5	475	1	Vietnamese, Restaurants
eDHI182_jkKnJSFDjUlK-g	One Coffee Co	1 N Central Ave, Ste 125	Phoenix	AZ	85004	33.4485628657	-112.073719562	4.0	126	0	Coffee & Tea, Food
DncyhhT6-T-_g961pbEftA	Southwest Airlines	1251 S 25th Pl, Ste 35	Phoenix	AZ	85034	33.435328	-112.008937	3.0	471	1	Airports, Transportation, Airlines, Hotels & Travel
HoKXKkW8oC9q8XnjKLulRw	Comme Ça	Cosmopolitan Hotel & Casino, 3708 Las Vegas Blvd S	Las Vegas	NV	89109	36.1097544	-115.1738726	3.5	497	0	Restaurants, French, Food, Seafood
trodK1jXLGIn5qjJCooIpQ	Rooster's at Southpark	6601 Morrison Blvd	Charlotte	NC	28211	35.1538818	-80.827831	4.0	356	1	Food, American (New), Tapas Bars, Breakfast & Brunch, Southern, Spanish, Restaurants
VbqtbvvtNOe-YKA61-fSNA	Armadillo Grill	1904 E Camelback Rd	Phoenix	AZ	85016	33.509564	-112.0408787	4.0	334	1	Restaurants, Sports Bars, Bars, American (Traditional), Nightlife
GzAs1oSFEjgnVS5HwrYKTw	NoDa Brewing	2921 N Tryon St	Charlotte	NC	28206	35.2515946051	-80.8124807184	4.5	306	1	Breweries, Food
TBTVE-YzujCHrTqoAxL05A	Super L Ranch Market	7919 E Thomas Rd, Ste 104	Scottsdale	AZ	85251	33.4789806	-111.9102366	3.5	132	0	Specialty Food, Food, Grocery, International Grocery, Ethnic Food
